nama_schema,nama_tabel,nama_index,tidak_unik,urutan,nama_kolom,jenis_index
medicalrecord,penilaian_ballance_cairan,PRIMARY,0,1,ID,BTREE
medicalrecord,penilaian_ballance_cairan_detail,BALLANCE_CAIRAN,1,1,BALLANCE_CAIRAN,BTREE
medicalrecord,penilaian_ballance_cairan_detail,KELOMPOK,1,1,KELOMPOK,BTREE
medicalrecord,penilaian_ballance_cairan_detail,PRIMARY,0,1,ID,BTREE
medicalrecord,penilaian_ballance_cairan_detail,STATUS,1,1,STATUS,BTREE
medicalrecord,penilaian_barthel_index,PRIMARY,0,1,ID,BTREE
medicalrecord,penilaian_barthel_index_modifikasi,KUNJUNGAN,1,1,KUNJUNGAN,BTREE
medicalrecord,penilaian_barthel_index_modifikasi,PRIMARY,0,1,ID,BTREE
medicalrecord,penilaian_dekubitus,KUNJUNGAN,0,1,KUNJUNGAN,BTREE
medicalrecord,penilaian_dekubitus,PRIMARY,0,1,ID,BTREE
medicalrecord,penilaian_epfra,AMBULASI,1,1,AMBULASI,BTREE
medicalrecord,penilaian_epfra,DIAGNOSIS,1,1,DIAGNOSIS,BTREE
medicalrecord,penilaian_epfra,ELIMINASI,1,1,ELIMINASI,BTREE
medicalrecord,penilaian_epfra,GANGGUAN_TIDUR,1,1,GANGGUAN_TIDUR,BTREE
medicalrecord,penilaian_epfra,KUNJUNGAN,1,1,KUNJUNGAN,BTREE
medicalrecord,penilaian_epfra,MEDIKASI,1,1,MEDIKASI,BTREE
medicalrecord,penilaian_epfra,NUTRISI,1,1,NUTRISI,BTREE
medicalrecord,penilaian_epfra,PRIMARY,0,1,ID,BTREE
medicalrecord,penilaian_epfra,RIWAYAT_JATUH,1,1,RIWAYAT_JATUH,BTREE
medicalrecord,penilaian_epfra,STATUS,1,1,STATUS,BTREE
medicalrecord,penilaian_epfra,STATUS_MENTAL,1,1,STATUS_MENTAL,BTREE
medicalrecord,penilaian_epfra,USIA,1,1,USIA,BTREE
medicalrecord,penilaian_fisik,KUNJUNGAN,1,1,KUNJUNGAN,BTREE
medicalrecord,penilaian_fisik,PRIMARY,0,1,ID,BTREE
medicalrecord,penilaian_getup_and_go,KUNJUNGAN,0,1,KUNJUNGAN,BTREE
medicalrecord,penilaian_getup_and_go,PRIMARY,0,1,ID,BTREE
medicalrecord,penilaian_grace_risk_skor,DIBUAT_TANGGAL,1,1,DIBUAT_TANGGAL,BTREE
medicalrecord,penilaian_grace_risk_skor,KUNJUNGAN,1,1,KUNJUNGAN,BTREE
medicalrecord,penilaian_grace_risk_skor,PRIMARY,0,1,ID,BTREE
medicalrecord,penilaian_killip_class,KUNJUNGAN,1,1,KUNJUNGAN,BTREE
medicalrecord,penilaian_killip_class,OLEH,1,1,OLEH,BTREE
medicalrecord,penilaian_killip_class,PRIMARY,0,1,ID,BTREE
medicalrecord,penilaian_killip_class,STATUS,1,1,STATUS,BTREE
medicalrecord,penilaian_nyeri,KUNJUNGAN,1,1,KUNJUNGAN,BTREE
medicalrecord,penilaian_nyeri,PRIMARY,0,1,ID,BTREE
medicalrecord,penilaian_nyeri,STATUS,1,1,STATUS,BTREE
medicalrecord,penilaian_nyeri,TANGGAL,1,1,TANGGAL,BTREE
medicalrecord,penilaian_skala_humpty_dumpty,DIAGNOSA,1,1,DIAGNOSA,BTREE
medicalrecord,penilaian_skala_humpty_dumpty,FAKTOR_LINGKUNGAN,1,1,FAKTOR_LINGKUNGAN,BTREE
medicalrecord,penilaian_skala_humpty_dumpty,GANGGUAN_KONGNITIF,1,1,GANGGUAN_KONGNITIF,BTREE
medicalrecord,penilaian_skala_humpty_dumpty,JENIS_KELAMIN,1,1,JENIS_KELAMIN,BTREE
medicalrecord,penilaian_skala_humpty_dumpty,KUNJUNGAN,1,1,KUNJUNGAN,BTREE
medicalrecord,penilaian_skala_humpty_dumpty,PENGGUNAAN_OBAT,1,1,PENGGUNAAN_OBAT,BTREE
medicalrecord,penilaian_skala_humpty_dumpty,PRIMARY,0,1,ID,BTREE
medicalrecord,penilaian_skala_humpty_dumpty,RESPON,1,1,RESPON,BTREE
medicalrecord,penilaian_skala_humpty_dumpty,STATUS,1,1,STATUS,BTREE
medicalrecord,penilaian_skala_humpty_dumpty,UMUR,1,1,UMUR,BTREE
medicalrecord,penilaian_skala_morse,KUNJUNGAN,1,1,KUNJUNGAN,BTREE
medicalrecord,penilaian_skala_morse,PRIMARY,0,1,ID,BTREE
medicalrecord,penilaian_skala_morse,STATUS,1,1,STATUS,BTREE
medicalrecord,penilaian_skala_morse,TANGGAL,1,1,TANGGAL,BTREE
medicalrecord,penilaian_tumor,KUNJUNGAN,1,1,KUNJUNGAN,BTREE
medicalrecord,penilaian_tumor,PRIMARY,0,1,ID,BTREE
medicalrecord,penilaian_tumor,STATUS,1,1,STATUS,BTREE
medicalrecord,penilaian_tumor,TANGGAL,1,1,TANGGAL,BTREE
medicalrecord,perencanaan_rawat_inap,KUNJUNGAN,0,1,KUNJUNGAN,BTREE
medicalrecord,perencanaan_rawat_inap,NOMOR,1,1,NOMOR,BTREE
medicalrecord,perencanaan_rawat_inap,PRIMARY,0,1,ID,BTREE
medicalrecord,perencanaan_rawat_inap,STATUS,1,1,STATUS,BTREE
medicalrecord,permasalahan_gizi,KUNJUNGAN,0,1,KUNJUNGAN,BTREE
medicalrecord,permasalahan_gizi,OLEH,1,1,OLEH,BTREE
medicalrecord,permasalahan_gizi,PRIMARY,0,1,ID,BTREE
medicalrecord,permasalahan_gizi,STATUS,1,1,STATUS,BTREE
medicalrecord,permasalahan_gizi,USER_VALIDASI,1,1,USER_VALIDASI,BTREE
medicalrecord,permasalahan_gizi,VALIDASI,1,1,STATUS_VALIDASI,BTREE
medicalrecord,persetujuan_tindakan_dokter,NOMOR_BERKAS_KUNJUNGAN_NORM,1,1,KUNJUNGAN,BTREE
medicalrecord,persetujuan_tindakan_dokter,NORM,1,1,NORM,BTREE
medicalrecord,persetujuan_tindakan_dokter,PRIMARY,0,1,ID,BTREE
medicalrecord,persetujuan_tindakan_dokter,STATUS,1,1,STATUS,BTREE
medicalrecord,persetujuan_tindakan_dokter_informasi,KUNJUNGAN_PERSETUJUAN_TINDAKAN_DOKTER_NOMOR,1,1,KUNJUNGAN,BTREE
medicalrecord,persetujuan_tindakan_dokter_informasi,KUNJUNGAN_PERSETUJUAN_TINDAKAN_DOKTER_NOMOR,1,2,PERSETUJUAN_TINDAKAN_DOKTER_NOMOR,BTREE
medicalrecord,persetujuan_tindakan_dokter_informasi,PRIMARY,0,1,ID,BTREE
medicalrecord,persetujuan_tindakan_dokter_informasi,STATUS,1,1,STATUS,BTREE
medicalrecord,persetujuan_tindakan_dokter_informasi_detail,DIBUAT_TANGGAL,1,1,DIBUAT_TANGGAL,BTREE
medicalrecord,persetujuan_tindakan_dokter_informasi_detail,KUNJUNGAN_PERSETUJUAN_TINDAKAN_DOKTER_NOMOR,1,1,KUNJUNGAN,BTREE
medicalrecord,persetujuan_tindakan_dokter_informasi_detail,KUNJUNGAN_PERSETUJUAN_TINDAKAN_DOKTER_NOMOR,1,2,PERSETUJUAN_TINDAKAN_DOKTER_NOMOR,BTREE
medicalrecord,persetujuan_tindakan_dokter_informasi_detail,PRIMARY,0,1,ID,BTREE
medicalrecord,persetujuan_tindakan_dokter_informasi_detail,STATUS,1,1,STATUS,BTREE
medicalrecord,persetujuan_tindakan_dokter_pasien,KUNJUNGAN_TINDAKAN_PERSETUJUAN_DOKTER_NOMOR,1,1,KUNJUNGAN,BTREE
medicalrecord,persetujuan_tindakan_dokter_pasien,KUNJUNGAN_TINDAKAN_PERSETUJUAN_DOKTER_NOMOR,1,2,PERSETUJUAN_TINDAKAN_DOKTER_NOMOR,BTREE
medicalrecord,persetujuan_tindakan_dokter_pasien,PRIMARY,0,1,ID,BTREE
medicalrecord,persetujuan_tindakan_dokter_pasien,STATUS,1,1,STATUS,BTREE
medicalrecord,persetujuan_tindakan_pemberi_informasi,KUNJUNGAN_PERSETUJUAN_TINDAKAN_DOKTER_NOMOR,1,1,KUNJUNGAN,BTREE
medicalrecord,persetujuan_tindakan_pemberi_informasi,KUNJUNGAN_PERSETUJUAN_TINDAKAN_DOKTER_NOMOR,1,2,PERSETUJUAN_TINDAKAN_DOKTER_NOMOR,BTREE
medicalrecord,persetujuan_tindakan_pemberi_informasi,NIP,1,1,NIP,BTREE
medicalrecord,persetujuan_tindakan_pemberi_informasi,PRIMARY,0,1,ID,BTREE
medicalrecord,persetujuan_tindakan_pemberi_informasi,STATUS,1,1,STATUS,BTREE
medicalrecord,persetujuan_tindakan_penerima_informasi,KUNJUNGAN_PERSETUJUAN_TINDAKAN_DOKTER_NOMOR_PENERIMA_INFORMASI,1,1,KUNJUNGAN,BTREE
medicalrecord,persetujuan_tindakan_penerima_informasi,KUNJUNGAN_PERSETUJUAN_TINDAKAN_DOKTER_NOMOR_PENERIMA_INFORMASI,1,2,PERSETUJUAN_TINDAKAN_DOKTER_NOMOR,BTREE
medicalrecord,persetujuan_tindakan_penerima_informasi,KUNJUNGAN_PERSETUJUAN_TINDAKAN_DOKTER_NOMOR_PENERIMA_INFORMASI,1,3,PENERIMA_INFORMASI,BTREE
medicalrecord,persetujuan_tindakan_penerima_informasi,PRIMARY,0,1,ID,BTREE
medicalrecord,persetujuan_tindakan_penerima_informasi,STATUS,1,1,STATUS,BTREE
medicalrecord,persiapan_anastesi,KUNJUNGAN,1,1,KUNJUNGAN,BTREE
medicalrecord,persiapan_anastesi,PRIMARY,0,1,ID,BTREE
medicalrecord,persiapan_anastesi,STATUS,1,1,STATUS,BTREE
medicalrecord,pra_anastesi_sedasi,KUNJUNGAN,1,1,KUNJUNGAN,BTREE
medicalrecord,pra_anastesi_sedasi,PRIMARY,0,1,ID,BTREE
medicalrecord,pra_anastesi_sedasi,STATUS,1,1,STATUS,BTREE
medicalrecord,prosedur,INA_GROUPER,1,1,INA_GROUPER,BTREE
medicalrecord,prosedur,INACBG,1,1,INACBG,BTREE
medicalrecord,prosedur,KODE,1,1,KODE,BTREE
medicalrecord,prosedur,MULTIPLICITY,1,1,MULTIPLICITY,BTREE
medicalrecord,prosedur,NOPEN,1,1,NOPEN,BTREE
medicalrecord,prosedur,PRIMARY,0,1,ID,BTREE
medicalrecord,prosedur,SNOMED_CT_ID,1,1,SNOMED_CT_ID,BTREE
medicalrecord,prosedur,STATUS,1,1,STATUS,BTREE
medicalrecord,prosedur,TANGGAL,1,1,TANGGAL,BTREE
medicalrecord,rekonsiliasi_admisi,KUNJUNGAN,1,1,KUNJUNGAN,BTREE
medicalrecord,rekonsiliasi_admisi,KUNJUNGAN_PENDAFTARAN,0,1,KUNJUNGAN,BTREE
medicalrecord,rekonsiliasi_admisi,KUNJUNGAN_PENDAFTARAN,0,2,PENDAFTARAN,BTREE
medicalrecord,rekonsiliasi_admisi,PENDAFTARAN,1,1,PENDAFTARAN,BTREE
medicalrecord,rekonsiliasi_admisi,PRIMARY,0,1,ID,BTREE
medicalrecord,rekonsiliasi_admisi,STATUS,1,1,STATUS,BTREE
medicalrecord,rekonsiliasi_admisi_detil,FREKUENSI,1,1,FREKUENSI,BTREE
medicalrecord,rekonsiliasi_admisi_detil,LAYANAN_FARMASI,1,1,LAYANAN_FARMASI,BTREE
medicalrecord,rekonsiliasi_admisi_detil,OBAT_DARI_LUAR,1,1,OBAT_DARI_LUAR,BTREE
medicalrecord,rekonsiliasi_admisi_detil,PERUBAHAN_ATURAN_PAKAI,1,1,PERUBAHAN_ATURAN_PAKAI,BTREE
medicalrecord,rekonsiliasi_admisi_detil,PRIMARY,0,1,ID,BTREE
medicalrecord,rekonsiliasi_admisi_detil,REKONSILIASI_ADMISI,1,1,REKONSILIASI_ADMISI,BTREE
medicalrecord,rekonsiliasi_admisi_detil,RIWAYAT_PEMBERIAN_OBAT,1,1,RIWAYAT_PEMBERIAN_OBAT,BTREE
medicalrecord,rekonsiliasi_admisi_detil,RUTE,1,1,RUTE,BTREE
medicalrecord,rekonsiliasi_admisi_detil,STATUS,1,1,STATUS,BTREE
medicalrecord,rekonsiliasi_admisi_detil,TINDAK_LANJUT,1,1,TINDAK_LANJUT,BTREE
medicalrecord,rekonsiliasi_discharge,KUNJUNGAN,1,1,KUNJUNGAN,BTREE
medicalrecord,rekonsiliasi_discharge,KUNJUNGAN_PENDAFTARAN,0,1,KUNJUNGAN,BTREE
medicalrecord,rekonsiliasi_discharge,KUNJUNGAN_PENDAFTARAN,0,2,PENDAFTARAN,BTREE
medicalrecord,rekonsiliasi_discharge,PENDAFTARAN,1,1,PENDAFTARAN,BTREE
medicalrecord,rekonsiliasi_discharge,PRIMARY,0,1,ID,BTREE
medicalrecord,rekonsiliasi_discharge,STATUS,1,1,STATUS,BTREE
medicalrecord,rekonsiliasi_discharge_detil,FREKUENSI,1,1,FREKUENSI,BTREE
medicalrecord,rekonsiliasi_discharge_detil,LAYANAN_FARMASI,1,1,LAYANAN_FARMASI,BTREE
medicalrecord,rekonsiliasi_discharge_detil,OBAT_DARI_LUAR,1,1,OBAT_DARI_LUAR,BTREE
medicalrecord,rekonsiliasi_discharge_detil,PERUBAHAN_ATURAN_PAKAI,1,1,PERUBAHAN_ATURAN_PAKAI,BTREE
medicalrecord,rekonsiliasi_discharge_detil,PRIMARY,0,1,ID,BTREE
medicalrecord,rekonsiliasi_discharge_detil,REKONSILIASI_ADMISI_DETIL,1,1,REKONSILIASI_ADMISI_DETIL,BTREE
medicalrecord,rekonsiliasi_discharge_detil,REKONSILIASI_DISCHARGE,1,1,REKONSILIASI_DISCHARGE,BTREE
medicalrecord,rekonsiliasi_discharge_detil,REKONSILIASI_TRANSFER_DETIL,1,1,REKONSILIASI_TRANSFER_DETIL,BTREE
medicalrecord,rekonsiliasi_discharge_detil,RUTE,1,1,RUTE,BTREE
medicalrecord,rekonsiliasi_discharge_detil,STATUS,1,1,STATUS,BTREE
medicalrecord,rekonsiliasi_discharge_detil,TINDAK_LANJUT,1,1,TINDAK_LANJUT,BTREE
medicalrecord,rekonsiliasi_obat,KUNJUNGAN,1,1,KUNJUNGAN,BTREE
medicalrecord,rekonsiliasi_obat,KUNJUNGAN_PENDAFTARAN,0,1,KUNJUNGAN,BTREE
medicalrecord,rekonsiliasi_obat,KUNJUNGAN_PENDAFTARAN,0,2,PENDAFTARAN,BTREE
medicalrecord,rekonsiliasi_obat,PENDAFTARAN,1,1,PENDAFTARAN,BTREE
medicalrecord,rekonsiliasi_obat,PRIMARY,0,1,ID,BTREE
medicalrecord,rekonsiliasi_obat,STATUS,1,1,STATUS,BTREE
medicalrecord,rekonsiliasi_obat_detil,FREKUENSI,1,1,FREKUENSI,BTREE
medicalrecord,rekonsiliasi_obat_detil,JENIS_REKONSILIASI,1,1,JENIS_REKONSILIASI,BTREE
medicalrecord,rekonsiliasi_obat_detil,KUNJUNGAN,1,1,REKONSILIASI_OBAT,BTREE
medicalrecord,rekonsiliasi_obat_detil,KUNJUNGAN_PENDAFTARAN,1,1,REKONSILIASI_OBAT,BTREE
medicalrecord,rekonsiliasi_obat_detil,PERUBAHAN_ATURAN_PAKAI,1,1,PERUBAHAN_ATURAN_PAKAI,BTREE
medicalrecord,rekonsiliasi_obat_detil,PRIMARY,0,1,ID,BTREE
medicalrecord,rekonsiliasi_obat_detil,RUTE,1,1,RUTE,BTREE
medicalrecord,rekonsiliasi_obat_detil,STATUS,1,1,STATUS,BTREE
medicalrecord,rekonsiliasi_obat_detil,TINDAK_LANJUT,1,1,TINDAK_LANJUT,BTREE
medicalrecord,rekonsiliasi_transfer,KUNJUNGAN,1,1,KUNJUNGAN,BTREE
medicalrecord,rekonsiliasi_transfer,KUNJUNGAN_PENDAFTARAN,0,1,KUNJUNGAN,BTREE
medicalrecord,rekonsiliasi_transfer,KUNJUNGAN_PENDAFTARAN,0,2,PENDAFTARAN,BTREE
medicalrecord,rekonsiliasi_transfer,PENDAFTARAN,1,1,PENDAFTARAN,BTREE
medicalrecord,rekonsiliasi_transfer,PRIMARY,0,1,ID,BTREE
medicalrecord,rekonsiliasi_transfer,STATUS,1,1,STATUS,BTREE
medicalrecord,rekonsiliasi_transfer_detil,FREKUENSI,1,1,FREKUENSI,BTREE
medicalrecord,rekonsiliasi_transfer_detil,LAYANAN_FARMASI,1,1,LAYANAN_FARMASI,BTREE
medicalrecord,rekonsiliasi_transfer_detil,OBAT_DARI_LUAR,1,1,OBAT_DARI_LUAR,BTREE
medicalrecord,rekonsiliasi_transfer_detil,PERUBAHAN_ATURAN_PAKAI,1,1,PERUBAHAN_ATURAN_PAKAI,BTREE
medicalrecord,rekonsiliasi_transfer_detil,PRIMARY,0,1,ID,BTREE
medicalrecord,rekonsiliasi_transfer_detil,REKONSILIASI_ADMISI_DETIL,1,1,REKONSILIASI_ADMISI_DETIL,BTREE
medicalrecord,rekonsiliasi_transfer_detil,REKONSILIASI_TRANSFER,1,1,REKONSILIASI_TRANSFER,BTREE
medicalrecord,rekonsiliasi_transfer_detil,REKONSILIASI_TRANSFER_DETIL,1,1,REKONSILIASI_TRANSFER_DETIL,BTREE
medicalrecord,rekonsiliasi_transfer_detil,RUTE,1,1,RUTE,BTREE
medicalrecord,rekonsiliasi_transfer_detil,STATUS,1,1,STATUS,BTREE
medicalrecord,rekonsiliasi_transfer_detil,TINDAK_LANJUT,1,1,TINDAK_LANJUT,BTREE
medicalrecord,rencana_terapi,KUNJUNGAN,0,1,KUNJUNGAN,BTREE
medicalrecord,rencana_terapi,PRIMARY,0,1,ID,BTREE
medicalrecord,resume,ANAMNESIS,1,1,ANAMNESIS,BTREE
medicalrecord,resume,EDUKASI_EMERGENCY,1,1,EDUKASI_EMERGENCY,BTREE
medicalrecord,resume,JADWAL_KONTROL,1,1,JADWAL_KONTROL,BTREE
medicalrecord,resume,KELUHAN_UTAMA,1,1,KELUHAN_UTAMA,BTREE
medicalrecord,resume,NOPEN,1,1,NOPEN,BTREE
medicalrecord,resume,PRIMARY,0,1,ID,BTREE
medicalrecord,resume,RENCANA_TERAPI,1,1,RENCANA_TERAPI,BTREE
medicalrecord,resume,RPP,1,1,RPP,BTREE
medicalrecord,resume,RPS,1,1,RPS,BTREE
medicalrecord,riwayat_alergi,KUNJUNGAN,1,1,KUNJUNGAN,BTREE
medicalrecord,riwayat_alergi,PRIMARY,0,1,ID,BTREE
medicalrecord,riwayat_alergi,STATUS,1,1,STATUS,BTREE
medicalrecord,riwayat_alergi,TANGGAL,1,1,TANGGAL,BTREE
medicalrecord,riwayat_gynekologi,KUNJUNGAN,1,1,KUNJUNGAN,BTREE
medicalrecord,riwayat_gynekologi,PRIMARY,0,1,ID,BTREE
medicalrecord,riwayat_lainnya,KUNJUNGAN,0,1,KUNJUNGAN,BTREE
medicalrecord,riwayat_lainnya,PRIMARY,0,1,ID,BTREE
medicalrecord,riwayat_lainnya,TANGGAL,1,1,TANGGAL,BTREE
medicalrecord,riwayat_obstetri,PRIMARY,0,1,ID,BTREE
medicalrecord,riwayat_pemberian_obat,FREKUENSI,1,1,FREKUENSI,BTREE
medicalrecord,riwayat_pemberian_obat,KUNJUNGAN,1,1,KUNJUNGAN,BTREE
medicalrecord,riwayat_pemberian_obat,PRIMARY,0,1,ID,BTREE
medicalrecord,riwayat_pemberian_obat,RUTE,1,1,RUTE,BTREE
medicalrecord,riwayat_penyakit_keluarga,KUNJUNGAN,0,1,KUNJUNGAN,BTREE
medicalrecord,riwayat_penyakit_keluarga,PRIMARY,0,1,ID,BTREE
medicalrecord,riwayat_penyakit_tb,KUNJUNGAN,1,1,KUNJUNGAN,BTREE
medicalrecord,riwayat_penyakit_tb,PRIMARY,0,1,ID,BTREE
medicalrecord,riwayat_penyakit_tb,STATUS,1,1,STATUS,BTREE
medicalrecord,riwayat_perawatan,KUNJUNGAN,1,1,KUNJUNGAN,BTREE
medicalrecord,riwayat_perawatan,PRIMARY,0,1,ID,BTREE
medicalrecord,riwayat_perawatan,STATUS,1,1,STATUS,BTREE
medicalrecord,riwayat_tindakan_pembedahan,PERAWATAN,1,1,PERAWATAN,BTREE
medicalrecord,riwayat_tindakan_pembedahan,PRIMARY,0,1,ID,BTREE
medicalrecord,riwayat_tindakan_pembedahan,STATUS,1,1,STATUS,BTREE
medicalrecord,riwayat_tindakan_pembedahan,TANGGAL,1,1,TANGGAL,BTREE
medicalrecord,rpk,KUNJUNGAN,1,1,KUNJUNGAN,BTREE
medicalrecord,rpk,PRIMARY,0,1,ID,BTREE
medicalrecord,rpp,KUNJUNGAN,1,1,KUNJUNGAN,BTREE
medicalrecord,rpp,PRIMARY,0,1,ID,BTREE
medicalrecord,rpp,SNOMED_CT_ID,1,1,SNOMED_CT_ID,BTREE
medicalrecord,rpp,STATUS,1,1,STATUS,BTREE
medicalrecord,rpp,TANGGAL,1,1,TANGGAL,BTREE
medicalrecord,rps,KUNJUNGAN,1,1,KUNJUNGAN,BTREE
medicalrecord,rps,PRIMARY,0,1,ID,BTREE
medicalrecord,skrining_faktor_eksternal,KUNJUNGAN,1,1,KUNJUNGAN,BTREE
medicalrecord,skrining_faktor_eksternal,PRIMARY,0,1,ID,BTREE
medicalrecord,skrining_faktor_eksternal,STATUS,1,1,STATUS,BTREE
medicalrecord,skrining_intervensi_dan_rekomendasi,KUNJUNGAN,1,1,KUNJUNGAN,BTREE
medicalrecord,skrining_intervensi_dan_rekomendasi,PRIMARY,0,1,ID,BTREE
medicalrecord,skrining_intervensi_dan_rekomendasi,STATUS,1,1,STATUS,BTREE
medicalrecord,skrining_pola_makan_dan_nutrisi,KUNJUNGAN,1,1,KUNJUNGAN,BTREE
medicalrecord,skrining_pola_makan_dan_nutrisi,PRIMARY,0,1,ID,BTREE
medicalrecord,skrining_pola_makan_dan_nutrisi,STATUS,1,1,STATUS,BTREE
medicalrecord,skrining_riwayat_kehamilan,KUNJUNGAN,1,1,KUNJUNGAN,BTREE
medicalrecord,skrining_riwayat_kehamilan,KUNJUNGAN,1,2,STATUS,BTREE
medicalrecord,skrining_riwayat_kehamilan,PRIMARY,0,1,ID,BTREE
medicalrecord,skrining_riwayat_kesehatan_orang_tua,KUNJUNGAN,1,1,KUNJUNGAN,BTREE
medicalrecord,skrining_riwayat_kesehatan_orang_tua,PRIMARY,0,1,ID,BTREE
medicalrecord,skrining_riwayat_kesehatan_orang_tua,STATUS,1,1,STATUS,BTREE
medicalrecord,status_fungsional,KUNJUNGAN,1,1,KUNJUNGAN,BTREE
medicalrecord,status_fungsional,PRIMARY,0,1,ID,BTREE
medicalrecord,status_pediatric,KUNJUNGAN,0,1,KUNJUNGAN,BTREE
medicalrecord,status_pediatric,PRIMARY,0,1,ID,BTREE
medicalrecord,status_pediatric,STATUS,1,1,STATUS,BTREE
medicalrecord,surat_hd,KUNJUNGAN,1,1,KUNJUNGAN,BTREE
medicalrecord,surat_hd,OLEH,1,1,OLEH,BTREE
medicalrecord,surat_hd,PRIMARY,0,1,ID,BTREE
medicalrecord,surat_hd,STATUS,1,1,STATUS,BTREE
medicalrecord,surat_hd,TANGGAL_MULAI,1,1,TANGGAL_MULAI,BTREE
medicalrecord,surat_hd,TANGGAL_SELESAI,1,1,TANGGAL_SELESAI,BTREE
medicalrecord,surat_kelahiran,KUNJUNGAN,1,1,KUNJUNGAN,BTREE
medicalrecord,surat_kelahiran,NOMOR,1,1,NOMOR,BTREE
medicalrecord,surat_kelahiran,NORM_IBU,1,1,NORM_IBU,BTREE
medicalrecord,surat_kelahiran,PRIMARY,0,1,ID,BTREE
medicalrecord,surat_kelahiran,STATUS,1,1,STATUS,BTREE
medicalrecord,surat_opname,KUNJUNGAN,0,1,KUNJUNGAN,BTREE
medicalrecord,surat_opname,NOMOR_STATUS,1,1,NOMOR,BTREE
medicalrecord,surat_opname,NOMOR_STATUS,1,2,STATUS,BTREE
medicalrecord,surat_opname,PRIMARY,0,1,ID,BTREE
medicalrecord,surat_sakit,KUNJUNGAN,0,1,KUNJUNGAN,BTREE
medicalrecord,surat_sakit,NOMOR,1,1,NOMOR,BTREE
medicalrecord,surat_sakit,PRIMARY,0,1,ID,BTREE
medicalrecord,surat_sakit,STATUS,1,1,STATUS,BTREE
medicalrecord,surat_sehat,KUNJUNGAN,0,1,KUNJUNGAN,BTREE
medicalrecord,surat_sehat,NOMOR,1,1,NOMOR,BTREE
medicalrecord,surat_sehat,PRIMARY,0,1,ID,BTREE
medicalrecord,surat_sehat,STATUS,1,1,STATUS,BTREE
medicalrecord,tanda_vital,KUNJUNGAN,1,1,KUNJUNGAN,BTREE
medicalrecord,tanda_vital,OLEH,1,1,OLEH,BTREE
medicalrecord,tanda_vital,PRIMARY,0,1,ID,BTREE
medicalrecord,tanda_vital,STATUS,1,1,STATUS,BTREE
medicalrecord,tanda_vital,WAKTU_PEMERIKSAAN,1,1,WAKTU_PEMERIKSAAN,BTREE
medicalrecord,tindakan_abci,KUNJUNGAN,1,1,KUNJUNGAN,BTREE
medicalrecord,tindakan_abci,PRIMARY,0,1,ID,BTREE
medicalrecord,tindakan_abci,STATUS,1,1,STATUS,BTREE
medicalrecord,tindakan_mmpi,KUNJUNGAN,1,1,KUNJUNGAN,BTREE
medicalrecord,tindakan_mmpi,PRIMARY,0,1,ID,BTREE
medicalrecord,tindakan_mmpi,STATUS,1,1,STATUS,BTREE
medicalrecord,triage,KUNJUNGAN,1,1,KUNJUNGAN,BTREE
medicalrecord,triage,NAMA,1,1,NAMA,BTREE
medicalrecord,triage,NIK,1,1,NIK,BTREE
medicalrecord,triage,NOPEN,1,1,NOPEN,BTREE
medicalrecord,triage,NORM,1,1,NORM,BTREE
medicalrecord,triage,PRIMARY,0,1,ID,BTREE
medicalrecord,upload_document,ID_REFERENSI_DOCUMENT,1,1,ID_REFERENSI_DOCUMENT,BTREE
medicalrecord,upload_document,KETERANGAN,1,1,KETERANGAN,BTREE
medicalrecord,upload_document,KUNJUNGAN_JENIS_BERKAS,1,1,KUNJUNGAN,BTREE
medicalrecord,upload_document,KUNJUNGAN_JENIS_BERKAS,1,2,JENIS_DOCUMENT,BTREE
medicalrecord,upload_document,PRIMARY,0,1,ID,BTREE
medicalrecord,upload_document,STATUS,1,1,STATUS,BTREE
medicalrecord,upload_hasil_pemeriksaan_mata,JENIS_PEMERIKSAAN,1,1,JENIS_PEMERIKSAAN,BTREE
medicalrecord,upload_hasil_pemeriksaan_mata,KUNJUNGAN,1,1,KUNJUNGAN,BTREE
medicalrecord,upload_hasil_pemeriksaan_mata,PRIMARY,0,1,ID,BTREE
medicalrecord,upload_hasil_pemeriksaan_mata,STATUS,1,1,STATUS,BTREE
medicalrecord,verifikasi_cppt,BATAS_TANGGAL,1,1,BATAS_TANGGAL,BTREE
medicalrecord,verifikasi_cppt,KUNJUNGAN,1,1,KUNJUNGAN,BTREE
medicalrecord,verifikasi_cppt,PRIMARY,0,1,ID,BTREE
medicalrecord,verifikasi_cppt,STATUS,1,1,STATUS,BTREE
pegawai,kartu_identitas,JENIS_NIP_NOMOR,1,1,JENIS,BTREE
pegawai,kartu_identitas,JENIS_NIP_NOMOR,1,2,NIP,BTREE
pegawai,kartu_identitas,JENIS_NIP_NOMOR,1,3,NOMOR,BTREE
pegawai,kartu_identitas,NIP,1,1,NIP,BTREE
pegawai,kartu_identitas,PRIMARY,0,1,ID,BTREE
pegawai,kontak_pegawai,JENIS_NIP_NOMOR,0,1,JENIS,BTREE
pegawai,kontak_pegawai,JENIS_NIP_NOMOR,0,2,NIP,BTREE
pegawai,kontak_pegawai,JENIS_NIP_NOMOR,0,3,NOMOR,BTREE
pegawai,kontak_pegawai,NIP,1,1,NIP,BTREE
pegawai,kontak_pegawai,PRIMARY,0,1,ID,BTREE
pegawai,kontak_pegawai,STATUS,1,1,STATUS,BTREE
